UNIX_TS,WHE,RSE,GRE,MHE,B1E,BME,CWE,DWE,EQE,FRE,HPE,OFE,UTE,WOE,B2E,CDE,DNE,EBE,FGE,HTE,OUE,TVE,UNE
1333279380,2111,43,2,2066,0,7,0,0,40,115,1776,15,9,0,8,0,0,0,0,5,0,37,54
1333279440,2115,43,0,2072,0,7,0,0,40,115,1782,16,9,0,8,0,0,0,0,5,0,37,53
1333279500,2120,41,0,2079,0,7,0,0,40,114,1791,15,9,0,7,0,0,0,0,5,0,38,53
1333279560,2115,43,2,2070,0,6,0,0,40,115,1790,15,9,0,8,0,0,0,1,5,0,38,43
1333279620,2120,43,2,2075,0,7,0,0,40,115,1786,15,9,0,7,0,0,0,0,5,0,38,53
1333279680,2129,41,0,2088,0,7,0,0,40,114,1795,15,9,0,8,0,0,0,0,5,0,37,58
1333279740,2262,41,2,2219,0,7,0,0,41,115,1795,15,9,0,8,0,0,0,0,5,0,38,186
1333279800,2248,41,4,2203,0,6,0,0,40,114,1795,19,9,0,7,0,0,0,0,5,0,38,170
1333279860,2243,43,2,2198,0,7,0,0,40,114,1801,15,9,0,7,0,0,0,0,5,0,38,162
1333279920,2243,41,2,2200,0,7,0,0,42,115,1802,19,9,0,8,0,0,0,0,5,0,38,155
1333279980,2234,43,2,2189,0,7,0,0,40,114,1801,15,9,0,7,0,0,0,0,5,0,38,153
1333280040,2234,43,0,2191,0,7,0,0,40,114,1798,15,9,0,7,0,0,0,1,5,0,38,157
1333280100,2243,43,0,2200,0,7,0,0,42,115,1802,19,9,0,7,0,0,0,0,5,0,38,156
1333280160,2234,41,0,2193,0,7,0,0,40,115,1800,15,9,0,8,0,0,0,0,5,0,38,156
1333280220,2234,41,0,2193,0,7,0,0,40,114,1799,19,9,0,8,0,0,0,0,5,0,37,155
1333280280,2248,43,4,2201,0,7,0,0,44,114,1802,15,9,0,8,0,0,0,0,5,0,38,159
1333280340,2138,43,0,2095,0,6,0,0,40,115,1803,19,9,0,7,0,1,0,1,5,0,38,51
1333280400,2138,43,0,2095,0,7,0,0,40,114,1805,15,9,0,8,0,0,0,0,5,0,37,55
1333280460,2129,43,4,2082,0,7,0,0,30,114,1805,16,9,0,8,0,0,0,0,5,0,37,51
1333280520,2284,194,0,2090,0,7,0,0,40,114,1806,15,8,0,8,0,0,0,0,5,0,38,49
1333280580,2257,175,2,2080,0,7,0,0,40,115,1802,15,9,1,7,0,0,0,0,5,0,38,41
1333280640,2271,173,0,2098,0,7,0,0,40,114,1806,18,9,0,7,0,0,0,0,5,0,38,54
1333280700,2266,173,0,2093,0,7,0,0,40,114,1803,15,9,0,7,0,0,0,0,5,0,38,55
1333280760,2257,169,4,2084,0,6,0,0,40,114,1806,18,9,0,8,0,0,0,0,5,0,37,41
1333280820,530,173,0,357,0,7,0,0,40,107,0,15,9,0,8,0,0,0,0,5,0,38,128
1333280880,438,171,2,265,0,7,0,0,41,107,1,19,9,0,8,0,0,0,0,5,0,38,30
1333280940,434,169,0,265,0,7,0,0,40,106,0,15,9,0,8,0,0,0,0,5,0,38,37
1333281000,434,171,0,263,0,7,0,0,40,106,1,19,9,0,8,0,0,0,0,5,0,38,30
1333281060,575,166,2,407,0,7,0,0,42,106,1,15,9,0,7,0,0,0,145,5,0,37,33
1333281120,566,171,0,395,0,6,0,0,40,106,0,19,9,0,8,0,0,0,133,5,0,37,32
1333281180,466,66,2,398,0,7,0,0,40,106,1,15,9,0,8,0,0,0,128,5,0,38,41
1333281240,447,41,0,406,0,7,0,0,43,106,1,17,9,0,8,0,0,0,126,5,0,37,47
1333281300,438,43,2,393,0,6,0,0,40,106,1,15,9,0,7,0,0,0,126,5,0,37,41
1333281360,434,43,0,391,0,7,0,0,40,106,1,15,9,0,7,0,0,0,126,5,0,38,37
1333281420,424,43,0,381,0,7,0,0,30,105,1,15,9,0,7,0,0,0,124,5,0,37,41
1333281480,434,43,2,389,0,7,0,0,40,105,1,15,9,0,7,0,0,0,123,5,0,37,40
1333281540,438,41,0,397,0,7,0,0,40,106,1,18,9,0,8,0,1,0,123,5,0,39,40
1333281600,347,43,2,302,0,6,0,0,40,104,42,19,9,0,7,0,0,0,0,5,0,38,32
1333281660,397,41,2,354,0,7,0,0,41,104,38,60,9,0,8,0,0,0,0,5,0,37,45
1333281720,351,41,2,308,0,7,0,0,40,104,37,15,8,0,8,0,0,0,0,5,0,38,46
1333281780,356,45,2,309,0,7,0,0,40,104,38,15,9,0,8,0,0,0,7,5,0,38,38
1333281840,351,43,0,308,0,7,0,0,40,106,37,19,9,0,7,0,0,0,1,5,0,38,39
1333281900,351,43,0,308,0,7,0,0,40,105,38,15,9,0,7,0,1,0,0,5,0,38,43
1333281960,342,41,0,301,0,7,0,0,40,105,38,17,9,0,7,0,0,0,0,5,0,37,36
1333282020,479,41,0,438,0,7,0,0,41,105,36,15,9,0,8,0,0,0,0,5,0,38,174
1333282080,461,38,0,423,0,6,0,0,40,106,37,15,9,0,8,0,0,0,0,5,0,37,160
1333282140,452,43,2,407,0,6,0,0,40,104,38,17,9,0,7,0,0,0,1,5,0,38,142
1333282200,456,41,0,415,0,7,0,0,42,104,37,15,9,0,7,0,0,0,0,5,0,38,151
1333282260,456,43,0,413,0,6,0,0,40,105,36,18,9,0,7,0,1,0,0,5,0,39,147
1333282320,456,43,0,413,0,7,0,0,40,104,37,15,9,0,7,0,0,0,0,5,0,38,151
1333282380,598,194,2,402,0,7,0,0,45,104,38,15,9,0,8,0,0,0,0,5,0,38,133
1333282440,584,178,0,406,0,7,0,0,40,105,36,19,9,0,8,0,0,0,0,5,0,38,139
1333282500,571,171,2,398,0,6,0,0,40,103,38,15,9,0,8,0,0,0,0,5,0,38,136
1333282560,575,173,2,400,0,6,0,0,30,103,38,15,9,0,8,0,0,0,0,5,0,37,149
1333282620,475,175,2,298,0,7,0,0,40,104,37,18,9,0,8,0,0,0,0,5,0,38,32
1333282680,466,169,2,295,0,7,0,0,40,104,37,17,9,0,8,0,0,0,0,5,0,37,31
1333282740,470,169,0,301,0,7,0,0,40,104,37,15,9,0,7,0,0,0,0,5,0,38,39
1333282800,475,171,0,304,0,6,0,0,41,104,38,16,9,0,7,0,0,0,0,5,0,38,40
1333282860,466,169,2,295,0,7,0,0,40,105,37,15,9,0,7,0,0,0,0,5,0,37,33
1333282920,2029,171,2,1856,0,7,0,0,40,116,1580,15,9,0,8,0,0,0,0,5,0,38,38
1333282980,2120,169,2,1949,0,7,0,0,41,114,1661,19,9,0,7,0,0,0,0,5,0,37,49
1333283040,2179,169,2,2008,0,7,0,0,40,115,1731,15,9,0,7,0,0,0,1,5,0,37,41
1333283100,2097,41,2,2054,0,6,0,0,40,115,1761,15,9,0,8,0,0,0,0,5,0,38,57
1333283160,2111,41,2,2068,0,6,0,0,42,114,1777,19,9,0,8,0,0,0,0,5,0,37,51
1333283220,2124,43,0,2081,0,7,0,0,40,114,1787,15,9,0,7,0,0,0,0,5,0,38,59
1333283280,2234,41,4,2189,0,7,0,0,40,115,1760,19,9,0,8,0,0,0,148,5,0,39,39
1333283340,2248,43,2,2203,0,7,0,0,43,115,1770,19,9,0,7,0,0,0,135,5,0,38,55
1333283400,2230,41,2,2187,0,7,0,0,40,115,1770,15,9,0,7,0,0,0,131,5,0,37,51
1333283460,2234,41,0,2193,0,7,0,0,40,115,1778,19,9,0,7,0,0,0,127,5,0,38,48
1333283520,2225,43,2,2180,0,7,0,0,30,114,1779,15,9,0,8,0,0,0,127,5,0,38,48
1333283580,2230,41,0,2189,0,7,0,0,40,114,1783,15,9,0,7,0,0,0,125,5,0,38,46
1333283640,2248,43,2,2203,0,7,0,0,40,114,1784,18,8,0,8,0,0,0,124,5,0,37,58
1333283700,2239,41,0,2198,0,6,0,0,40,115,1789,15,8,0,7,0,0,0,124,5,0,37,52
1333283760,2243,41,4,2198,0,7,0,0,40,113,1789,15,9,0,8,0,0,0,122,5,0,38,52
1333283820,2124,43,0,2081,0,7,0,0,40,115,1790,19,9,0,7,0,0,0,0,5,0,38,51
1333283880,2129,43,0,2086,0,7,0,0,40,115,1794,15,9,0,7,0,0,0,0,5,0,37,57
1333283940,2124,41,0,2083,0,6,0,0,41,115,1799,15,9,0,8,0,0,0,0,5,0,38,47
1333284000,2129,43,4,2082,0,7,0,0,40,114,1793,19,9,0,8,0,0,0,0,5,0,38,49
1333284060,2138,43,2,2093,0,7,0,0,40,114,1799,15,9,0,7,0,0,0,0,5,0,38,59
1333284120,2134,43,4,2087,0,7,0,0,41,114,1800,19,9,0,8,0,0,0,0,5,0,38,46
1333284180,2134,43,2,2089,0,7,0,0,40,115,1801,15,9,0,8,0,0,0,0,5,0,38,51
1333284240,2134,43,2,2089,0,7,0,0,40,114,1799,15,9,0,8,0,0,0,0,5,0,37,55
1333284300,2412,187,2,2223,0,6,0,0,42,115,1803,19,9,0,7,0,0,0,1,5,0,38,178
1333284360,2371,175,2,2194,0,7,0,0,40,115,1801,15,9,0,7,0,0,0,0,5,0,38,157
1333284420,2367,175,2,2190,0,7,0,0,40,115,1802,15,9,0,7,0,0,0,0,5,0,38,152
1333284480,2362,173,0,2189,0,7,0,0,46,115,1805,19,9,0,7,0,1,0,0,5,0,38,137
1333284540,2362,173,0,2189,0,6,0,0,40,114,1807,15,9,0,8,0,0,0,0,5,0,37,148
1333284600,2371,173,0,2198,0,7,0,0,40,115,1806,15,9,0,7,0,0,0,0,5,0,38,156
1333284660,2376,173,2,2201,0,7,0,0,31,115,1803,19,9,0,8,0,0,0,1,5,0,37,166
1333284720,2371,171,2,2198,0,7,0,0,40,115,1809,15,9,0,7,0,0,0,0,5,0,38,153
1333284780,2362,171,2,2189,0,7,0,0,40,114,1809,19,9,0,7,0,0,0,0,5,0,38,141
1333284840,2367,169,0,2198,0,7,0,0,40,115,1809,15,9,0,7,0,0,0,0,5,0,38,153
1333284900,2266,169,2,2095,0,7,0,0,40,114,1807,15,9,0,8,0,0,0,0,5,0,38,52
1333284960,324,43,2,279,0,7,0,0,40,107,1,19,9,1,8,0,0,0,0,5,0,38,44
1333285020,315,43,2,270,0,7,0,0,40,107,1,15,9,0,8,0,0,0,0,5,0,38,40
1333285080,315,43,0,272,0,7,0,0,41,107,1,15,9,0,8,0,0,0,0,5,0,38,41
1333285140,365,43,0,322,0,7,0,0,40,106,1,61,9,0,8,0,0,0,0,5,0,37,48
1333285200,315,43,4,268,0,7,0,0,40,105,1,19,9,0,8,0,1,0,0,5,0,38,35
1333285260,315,43,2,270,0,7,0,0,42,106,1,15,9,0,8,0,0,0,0,5,0,38,39
1333285320,310,43,2,265,0,7,0,0,40,106,1,15,9,0,7,0,0,0,1,5,0,38,36
1333285380,315,41,2,272,0,7,0,0,40,106,1,15,9,0,7,0,1,0,0,5,0,38,43
1333285440,315,41,0,274,0,7,0,0,44,104,1,15,9,0,8,0,1,0,10,5,0,38,32
1333285500,315,43,2,270,0,7,0,0,40,105,1,18,9,0,7,0,0,0,0,5,0,38,40
1333285560,315,41,4,270,0,7,0,0,40,104,1,15,9,0,8,0,0,0,0,5,0,38,43
1333285620,301,43,0,258,0,7,0,0,30,104,1,15,9,0,7,0,0,0,0,5,0,38,42
1333285680,319,41,0,278,0,7,0,0,40,105,0,19,9,0,7,0,0,0,0,5,0,38,48
1333285740,493,43,0,450,0,7,0,0,40,105,41,15,9,0,7,0,0,0,143,5,0,38,40
1333285800,484,43,2,439,0,7,0,0,40,104,39,15,9,0,8,0,0,0,132,5,0,38,42
1333285860,479,41,0,438,0,7,0,0,41,104,38,18,9,0,7,0,0,0,129,5,0,37,43
1333285920,479,43,2,434,0,7,0,0,40,105,37,15,9,0,8,0,1,0,127,5,0,38,42
1333285980,475,43,2,430,0,7,0,0,40,105,38,15,9,0,8,0,0,0,126,5,0,38,39
1333286040,479,41,4,434,0,7,0,0,41,105,38,15,9,0,7,0,0,0,126,5,0,38,43
1333286100,475,43,2,430,0,7,0,0,40,104,38,15,9,0,7,0,0,0,124,5,0,38,43
1333286160,612,189,2,421,0,7,0,0,40,104,37,15,9,0,7,0,0,0,124,5,0,37,36
1333286220,598,175,2,421,0,7,0,0,41,104,38,19,9,0,7,0,0,0,123,5,0,38,30
1333286280,470,171,0,299,0,7,0,0,40,104,37,15,9,0,7,0,0,0,0,5,0,37,38
1333286340,470,171,0,299,0,7,0,0,40,104,38,15,9,0,8,0,0,0,0,5,0,38,35
1333286400,475,173,4,298,0,7,0,0,42,104,38,19,9,0,7,0,0,0,0,5,0,38,29
1333286460,470,171,0,299,0,7,0,0,40,104,37,15,9,0,7,0,0,0,0,5,0,38,37
1333286520,466,171,2,293,0,7,0,0,40,103,37,15,9,0,7,0,0,0,0,5,0,38,32
1333286580,603,171,0,432,0,7,0,0,46,104,38,19,9,0,8,0,0,0,0,5,0,38,158
1333286640,584,171,4,409,0,7,0,0,40,104,38,15,9,1,7,0,1,0,0,5,0,38,144
1333286700,575,171,2,402,0,7,0,0,40,104,37,15,9,0,7,0,0,0,0,5,0,39,139
1333286760,580,171,2,407,0,7,0,0,30,104,37,19,9,0,7,0,0,0,0,5,0,38,151
1333286820,456,45,2,409,0,6,0,0,40,104,38,15,9,0,8,0,1,0,0,5,0,38,145
1333286880,456,43,2,411,0,7,0,0,40,103,37,15,9,1,7,0,0,0,0,5,0,37,150
1333286940,466,43,0,423,0,7,0,0,40,104,38,19,9,0,7,0,0,0,7,5,0,37,150
1333287000,2019,43,2,1974,0,6,0,0,40,114,1586,15,9,0,7,0,0,0,7,5,0,38,147
1333287060,2106,43,0,2063,0,7,0,0,40,114,1665,15,9,0,7,0,0,0,7,5,0,39,155
1333287120,2161,43,0,2118,0,6,0,0,43,115,1720,19,9,0,7,0,0,0,7,5,0,38,149
1333287180,2079,41,2,2036,0,6,0,0,41,114,1746,15,9,0,8,0,0,0,7,5,0,38,47
1333287240,2088,43,0,2045,0,7,0,0,40,113,1753,15,9,0,7,0,1,0,7,5,0,37,51
1333287300,2111,43,0,2068,0,6,0,0,40,114,1773,19,9,0,7,0,0,0,7,5,0,39,49
1333287360,2079,41,0,2038,0,7,0,0,42,115,1738,15,9,0,8,0,0,0,7,5,0,38,54
1333287420,2234,43,4,2187,0,7,0,0,40,114,1751,15,9,0,8,0,0,0,153,5,0,37,48
1333287480,2230,43,2,2185,0,7,0,0,40,114,1758,19,9,0,8,0,0,0,142,5,0,38,45
1333287540,2234,38,0,2196,0,6,0,0,44,114,1763,15,9,0,8,0,0,0,137,5,0,38,57
1333287600,2230,41,4,2185,0,7,0,0,40,113,1769,15,9,0,8,0,0,0,136,5,0,37,46
1333287660,2239,43,2,2194,0,7,0,0,40,114,1776,15,9,0,7,0,0,0,134,5,0,37,50
1333287720,2234,43,2,2189,0,7,0,0,30,114,1777,18,9,0,7,0,0,0,133,5,0,37,52
1333287780,2248,41,2,2205,0,7,0,0,40,114,1783,15,9,0,7,0,0,0,132,5,0,38,55
1333287840,2243,43,0,2200,0,7,0,0,40,114,1785,19,8,0,8,0,0,0,132,5,0,37,45
1333287900,2257,43,0,2214,0,7,0,0,40,115,1786,15,9,0,7,0,0,0,132,5,0,38,60
1333287960,2252,43,2,2207,0,7,0,0,40,114,1787,15,9,0,8,0,0,0,131,5,0,37,54
1333288020,2394,194,2,2198,0,7,0,0,40,113,1790,15,9,0,7,0,0,0,131,5,0,38,43
1333288080,2390,175,2,2213,0,7,0,0,40,114,1790,19,9,0,7,0,0,0,131,5,0,38,53
1333288140,2376,171,0,2205,0,7,0,0,40,114,1792,15,9,0,7,0,0,0,130,5,0,38,48
1333288200,2380,173,0,2207,0,7,0,0,40,114,1793,15,9,0,7,0,0,0,130,5,0,38,49
1333288260,2385,173,0,2212,0,7,0,0,40,114,1797,18,9,0,8,0,0,0,131,5,0,38,45
1333288320,2385,173,2,2210,0,7,0,0,41,114,1797,15,9,0,7,0,0,0,131,5,0,38,46
1333288380,2385,169,2,2214,0,7,0,0,40,114,1799,15,9,0,8,0,0,0,128,5,0,38,51
1333288440,2262,169,0,2093,0,6,0,0,40,114,1802,15,9,0,8,0,0,0,7,5,0,38,49
1333288500,2266,171,2,2093,0,7,0,0,42,114,1799,19,9,0,7,0,0,0,7,5,0,38,46
1333288560,2257,166,4,2087,0,6,0,0,40,114,1800,15,9,0,8,0,0,0,7,5,0,38,45
1333288620,2307,166,2,2139,0,6,0,0,40,114,1803,60,9,0,7,0,0,0,10,5,0,38,47
1333288680,2129,43,2,2084,0,6,0,0,35,114,1806,18,9,0,7,0,0,0,0,5,0,37,47
1333288740,2134,41,0,2093,0,7,0,0,40,114,1803,16,9,0,8,0,0,0,0,5,0,37,54
1333288800,2134,41,2,2091,0,7,0,0,39,113,1806,15,9,0,7,0,0,0,0,5,0,38,52
1333288860,2266,41,2,2223,0,7,0,0,39,113,1805,15,9,0,8,0,1,0,0,5,0,38,183
1333288920,2252,41,0,2211,0,6,0,0,40,114,1807,18,9,0,7,0,0,0,0,5,0,37,168
1333288980,420,43,2,375,0,7,0,0,40,106,0,15,9,0,8,0,0,0,0,5,0,37,148
1333289040,415,41,2,372,0,7,0,0,39,106,1,15,9,0,7,0,0,0,0,5,0,38,145
1333289100,566,41,0,525,0,7,0,0,40,105,0,19,9,0,7,0,0,0,145,5,0,38,150
1333289160,548,41,2,505,0,7,0,0,40,105,1,16,9,0,7,0,0,0,131,5,0,38,146
1333289220,543,43,2,498,0,7,0,0,40,104,1,14,9,0,7,0,0,0,128,5,0,38,145
1333289280,539,41,2,496,0,7,0,0,41,104,1,19,9,0,7,0,0,0,127,5,0,38,138
1333289340,539,41,0,498,0,7,0,0,40,104,1,15,9,0,7,0,0,0,126,5,0,38,146
1333289400,530,43,2,485,0,7,0,0,40,104,1,15,9,1,7,0,0,0,124,5,0,37,135
1333289460,438,43,2,393,0,6,0,0,42,104,1,16,9,0,8,0,0,0,123,5,0,38,41
1333289520,429,41,0,388,0,7,0,0,40,103,1,19,9,0,8,0,0,0,123,5,0,37,36
1333289580,434,41,2,391,0,7,0,0,40,103,0,15,9,0,7,0,0,0,122,5,0,37,46
1333289640,315,41,2,272,0,7,0,0,44,103,1,15,9,0,7,0,0,0,0,5,0,38,43
1333289700,310,43,2,265,0,6,0,0,40,103,1,18,9,0,8,0,1,0,0,5,0,37,37
1333289760,306,41,2,263,0,7,0,0,40,103,1,15,9,0,7,0,0,0,0,5,0,37,39
1333289820,351,43,0,308,0,7,0,0,30,104,39,15,9,0,7,0,1,0,0,5,0,38,53
1333289880,351,43,0,308,0,7,0,0,40,104,38,19,9,0,8,0,0,0,0,5,0,38,40
1333289940,488,187,2,299,0,6,0,0,40,104,37,15,9,0,8,0,0,0,0,5,0,37,38
1333290000,470,171,2,297,0,7,0,0,40,103,36,15,9,0,8,0,0,0,0,5,0,38,36
1333290060,475,173,2,300,0,7,0,0,40,104,38,18,9,0,8,0,0,0,0,5,0,38,33
1333290120,475,173,0,302,0,7,0,0,40,103,38,18,8,0,7,0,0,0,0,5,0,38,38
1333290180,466,173,4,289,0,7,0,0,40,103,37,15,9,0,7,0,0,0,0,5,0,38,28
1333290240,470,169,2,299,0,6,0,0,40,104,37,15,9,0,7,0,0,0,0,5,0,38,38
1333290300,470,171,2,297,0,7,0,0,39,104,37,19,9,0,7,0,0,0,0,5,0,38,32
1333290360,470,171,2,297,0,7,0,0,40,104,38,15,9,0,7,0,0,0,0,5,0,38,34
1333290420,470,169,2,299,0,7,0,0,42,104,36,15,8,0,7,0,0,0,0,5,0,38,37
1333290480,470,171,2,297,0,7,0,0,40,104,37,15,9,0,7,0,0,0,0,5,0,38,35
1333290540,470,169,0,301,0,7,0,0,40,103,38,15,9,0,7,0,0,0,1,5,0,38,38
1333290600,356,43,4,309,0,7,0,0,43,104,37,15,9,0,7,0,0,0,0,5,0,38,44
1333290660,347,43,2,302,0,7,0,0,40,103,37,15,9,0,7,0,0,0,0,5,0,37,42
1333290720,351,43,0,308,0,7,0,0,40,103,38,19,9,0,7,0,0,0,0,5,0,38,42
1333290780,333,41,0,292,0,7,0,0,30,103,36,15,9,0,7,0,1,0,0,5,0,37,42
1333290840,1490,41,0,1449,0,7,0,0,40,111,1217,15,8,0,8,0,0,0,0,5,0,38,0
1333290900,1960,43,2,1915,0,6,0,0,40,114,1624,19,9,0,7,0,0,0,0,5,0,37,54
1333290960,2033,41,0,1992,0,7,0,0,40,113,1705,15,9,0,8,0,0,0,0,5,0,38,52
1333291020,2060,41,0,2019,0,7,0,0,40,115,1731,15,9,0,7,0,0,0,1,5,0,38,51
1333291080,2083,43,0,2040,0,6,0,0,40,115,1757,15,9,0,7,0,0,0,1,5,0,38,47
1333291140,2193,41,2,2150,0,6,0,0,40,114,1735,19,9,0,7,0,0,0,1,5,0,38,176
1333291200,2198,41,2,2155,0,7,0,0,40,114,1745,15,9,0,7,0,0,0,0,5,0,38,175
1333291260,2198,43,0,2155,0,7,0,0,40,114,1753,19,9,0,8,0,1,0,0,5,0,37,162
1333291320,2198,43,0,2155,0,7,0,0,40,114,1760,15,9,0,8,0,0,0,0,5,0,38,159
1333291380,2207,43,0,2164,0,7,0,0,41,115,1770,15,9,0,7,0,0,0,0,5,0,38,157
1333291440,2216,43,0,2173,0,7,0,0,40,115,1776,15,9,0,7,0,0,0,0,5,0,37,162
1333291500,2216,43,2,2171,0,7,0,0,40,114,1778,19,9,0,7,0,0,0,0,5,0,37,155
1333291560,2362,43,2,2317,0,7,0,0,42,114,1783,15,9,0,8,0,0,0,141,5,0,38,155
1333291620,2348,43,2,2303,0,7,0,0,40,114,1782,14,9,0,8,0,0,0,130,5,0,38,156
1333291680,2348,41,0,2307,0,7,0,0,40,114,1790,15,9,0,7,0,0,0,128,5,0,38,154
1333291740,2243,43,2,2198,0,7,0,0,46,114,1791,18,9,0,7,0,1,0,126,5,0,38,36
1333291800,2394,196,0,2198,0,7,0,0,40,114,1790,15,9,0,8,0,0,0,125,5,0,38,47
1333291860,2380,178,2,2200,0,7,0,0,41,114,1795,20,9,0,8,0,0,0,124,5,0,38,39
1333291920,2458,173,2,2283,0,7,0,0,30,114,1798,16,9,0,8,0,1,0,123,5,0,38,134
1333291980,2696,173,0,2523,0,326,0,0,40,113,1799,16,9,0,8,0,0,0,122,4,0,38,48
1333292040,2920,171,2,2747,0,325,0,0,40,114,1799,68,9,0,8,0,0,0,122,4,0,38,220
1333292100,2760,171,0,2589,0,325,0,0,39,113,1801,20,9,0,8,0,1,0,0,4,0,37,232
1333292160,2673,171,0,2502,0,325,0,0,40,113,1800,16,9,0,8,0,0,0,0,4,0,38,149
1333292220,2705,169,2,2534,0,328,0,0,40,113,1799,15,9,0,7,0,0,0,10,4,0,38,171
1333292280,2709,169,0,2540,0,328,0,0,39,115,1801,19,9,0,7,0,0,0,10,4,0,37,171
1333292340,2700,169,0,2531,0,329,0,0,41,112,1802,15,9,0,7,0,0,0,0,4,0,37,175
1333292400,2696,169,0,2527,0,327,0,0,40,114,1802,15,9,0,8,0,1,0,0,4,0,38,169
1333292460,2581,41,0,2540,0,327,0,0,39,113,1801,15,9,0,8,0,0,0,0,4,0,38,186
1333292520,2577,41,0,2536,0,329,0,0,43,113,1805,15,9,0,8,0,1,0,0,4,0,38,171
1333292580,2586,43,0,2543,0,330,0,0,40,114,1807,18,9,0,8,0,0,0,0,4,0,38,175
1333292640,2613,41,0,2572,0,331,0,0,42,114,1809,16,9,1,8,0,0,0,0,33,0,38,171
1333292700,781,41,2,738,0,333,0,0,45,107,1,15,9,0,8,0,0,0,0,21,0,37,162
1333292760,758,38,2,718,0,331,0,0,42,105,0,15,9,0,8,0,0,0,0,4,0,37,167
1333292820,758,41,0,717,0,332,0,0,40,103,1,19,9,0,8,0,0,0,0,4,0,38,163
1333292880,744,43,2,699,0,330,0,0,30,103,1,15,9,0,8,0,0,0,0,4,0,37,162
1333292940,754,43,2,709,0,330,0,0,40,104,1,15,9,0,8,0,0,0,0,50,0,38,114
1333293000,1014,178,0,836,0,330,0,0,40,103,0,19,9,0,8,0,0,0,0,21,0,38,268
1333293060,1083,347,0,736,0,329,0,0,40,103,0,15,9,0,8,0,0,0,0,32,0,38,162
1333293120,1064,349,4,711,0,329,0,0,40,104,1,19,9,0,8,0,0,0,0,21,0,37,143
1333293180,1051,349,0,702,0,330,0,0,40,103,1,15,9,0,8,0,0,0,0,4,0,38,154
1333293240,1041,342,0,699,0,329,0,0,40,103,1,15,9,0,8,0,0,0,0,4,0,37,153
1333293300,1188,477,2,709,0,328,0,0,40,103,0,18,9,0,8,0,0,0,0,4,0,38,161
1333293360,1169,488,4,677,0,326,0,0,39,104,1,16,9,0,8,0,0,0,0,4,0,37,133
1333293420,1169,493,2,674,0,328,0,0,40,103,1,15,9,0,8,0,0,0,0,4,0,37,129
1333293480,1302,491,2,809,0,327,0,0,40,104,0,15,9,0,8,0,0,0,0,4,0,37,265
1333293540,1325,514,0,811,0,326,0,0,39,103,1,18,9,0,8,0,0,0,0,21,0,37,249
1333293600,1316,509,0,807,0,328,0,0,41,103,1,15,9,0,8,0,0,0,0,5,0,38,259
1333293660,1357,511,4,842,0,328,0,0,44,103,39,15,9,0,8,0,0,0,0,20,0,37,239
1333293720,1284,454,2,828,0,328,0,0,41,103,37,15,9,0,7,0,0,0,0,4,0,38,246
1333293780,2728,1654,2,1072,0,331,0,0,41,103,37,14,9,0,7,0,0,0,145,4,0,37,344
1333293840,2568,1496,2,1070,0,330,0,0,47,104,37,18,9,0,8,0,0,0,131,21,0,38,327
1333293900,2623,1535,2,1086,0,332,0,0,41,103,37,14,9,0,7,0,0,0,127,30,0,37,349
1333293960,1599,523,0,1076,0,331,0,0,42,103,36,15,9,0,7,0,0,0,126,21,0,38,348
1333294020,1517,456,2,1059,0,330,0,0,42,104,37,19,9,0,8,0,0,0,125,4,0,39,342
1333294080,1407,452,0,955,0,330,0,0,41,103,36,16,9,0,7,0,0,0,124,4,0,38,247
1333294140,1402,450,2,950,0,330,0,0,41,104,36,15,9,1,7,0,0,0,123,4,0,38,242
1333294200,1402,450,2,950,0,330,0,0,41,103,36,16,9,0,7,0,0,0,122,4,0,38,244
1333294260,1407,454,0,953,0,329,0,0,42,103,35,19,9,0,8,0,0,0,122,5,0,38,243
1333294320,1284,452,2,830,0,329,0,0,40,105,37,15,9,0,7,0,0,0,0,4,0,37,247
1333294380,1274,450,2,822,0,328,0,0,39,103,35,18,9,0,8,0,0,0,0,4,0,37,241
1333294440,1279,450,0,829,0,328,0,0,41,104,36,15,9,0,7,0,0,0,0,4,0,38,247
1333294500,1274,447,0,827,0,329,0,0,40,103,35,14,9,0,8,0,0,0,0,4,0,38,247
1333294560,1165,329,0,836,0,330,0,0,40,102,36,19,9,0,8,0,0,0,0,4,0,38,250
1333294620,1160,326,0,834,0,330,0,0,42,103,37,15,9,0,8,0,0,0,0,4,0,37,249
1333294680,1183,342,0,841,0,329,0,0,39,104,37,14,9,0,7,0,0,0,0,21,0,37,244
1333294740,1156,329,2,825,0,329,0,0,39,103,36,19,9,0,8,0,0,0,0,4,0,38,240
1333294800,2655,326,0,2329,0,328,0,0,43,111,1501,15,9,0,8,0,0,0,0,21,0,37,256
1333294860,2709,269,2,2438,0,330,0,0,40,111,1682,15,9,0,8,0,0,0,0,4,0,37,202
1333294920,2846,322,4,2520,0,436,0,0,40,113,1712,18,9,0,8,0,0,0,0,4,0,37,143
1333294980,2851,324,0,2527,0,436,0,0,30,113,1735,14,9,0,8,0,0,0,0,4,0,38,140
1333295040,2865,324,2,2539,0,424,0,0,40,113,1746,16,9,0,8,0,0,0,0,4,0,37,142
1333295100,2888,331,2,2555,0,415,0,0,39,112,1759,18,9,0,8,0,0,0,0,4,0,37,154
1333295160,2878,324,2,2552,0,426,0,0,40,113,1770,15,9,0,8,0,0,0,0,4,0,37,130
